country,year,co2,co2_per_capita,co2_5yr_rolling_mean,co2_lag1,co2_lag2,co2_lag3,co2_yoy_pct_change,ghg_intensity
United Kingdom,1918,466.84857177734375,10.071660041809082,489.5507080078125,501.1692504882813,507.0719604492188,489.4810791015625,-6.848121403597585,1.5328439498304793e-09
United Kingdom,1919,456.13134765625,9.811919212341309,484.14044189453125,466.84857177734375,501.1692504882813,507.0719604492188,-2.2956531879902986,1.7050512316831172e-09
United Kingdom,1920,480.4724731445313,10.318364143371582,482.338720703125,456.13134765625,466.84857177734375,501.1692504882813,5.336428994269715,1.9126916398560935e-09
United Kingdom,1921,332.1877746582031,7.130862712860107,447.36188354492185,480.4724731445313,456.13134765625,466.84857177734375,-30.862267200419314,1.5248645797085522e-09
United Kingdom,1922,439.60833740234375,9.444493293762209,435.04970092773436,332.1877746582031,480.4724731445313,456.13134765625,32.33730165255735,1.7708592358834585e-09
United Kingdom,1923,466.0672302246094,10.033588409423828,434.8934326171875,439.60833740234375,332.1877746582031,480.4724731445313,6.01874226922352,1.8137195843362967e-09
United Kingdom,1924,488.24017333984375,10.532614707946776,441.31519775390626,466.0672302246094,439.60833740234375,332.1877746582031,4.7574559371077685,1.8123181714606237e-09
United Kingdom,1925,460.9989929199219,9.96546745300293,437.4205017089844,488.24017333984375,466.0672302246094,439.60833740234375,-5.579463122335171,1.6449546122113382e-09
United Kingdom,1926,261.0660095214844,5.655135154724121,423.19614868164064,460.9989929199219,488.24017333984375,466.0672302246094,-43.369505458587184,1.047437618546289e-09
United Kingdom,1927,481.3441162109375,10.448244094848633,431.5433044433594,261.0660095214844,460.9989929199219,488.24017333984375,84.37640238697001,1.6396975510433418e-09
United Kingdom,1928,454.4534606933594,9.884894371032717,429.2205505371094,481.3441162109375,261.0660095214844,460.9989929199219,-5.5865761337766,1.5398118600794357e-09
United Kingdom,1929,478.2059631347656,10.408270835876465,427.2137084960938,454.4534606933594,481.3441162109375,261.0660095214844,5.226608331943838,1.5697934989951628e-09
United Kingdom,1930,460.8047790527344,10.021771430969238,427.17486572265625,478.2059631347656,454.4534606933594,481.3441162109375,-3.6388471544691603,1.523811015564931e-09
United Kingdom,1931,430.9787292480469,9.352547645568848,461.15740966796875,460.8047790527344,478.2059631347656,454.4534606933594,-6.47259992962751,1.5130597721218754e-09
United Kingdom,1932,414.56494140625,8.963919639587402,447.80157470703125,430.9787292480469,460.8047790527344,478.2059631347656,-3.808491400593006,1.4545287743524222e-09
United Kingdom,1933,412.2687683105469,8.869656562805176,439.36463623046876,414.56494140625,430.9787292480469,460.8047790527344,-0.5538753682147513,1.4109109770646463e-09
United Kingdom,1934,445.2771911621094,9.53186321258545,432.7788818359375,412.2687683105469,414.56494140625,430.9787292480469,8.006530057280138,1.415041883637448e-09
United Kingdom,1935,451.20550537109375,9.610426902770996,430.85902709960936,445.2771911621094,412.2687683105469,414.56494140625,1.3313761240526079,1.37817169475615e-09
United Kingdom,1936,476.5353698730469,10.099140167236328,439.97035522460936,451.20550537109375,445.2771911621094,412.2687683105469,5.613819911421647,1.3829471451557218e-09
United Kingdom,1937,491.7032165527344,10.368436813354492,455.39801025390625,476.5353698730469,451.20550537109375,445.2771911621094,3.182942471558481,1.3762214221246797e-09
United Kingdom,1938,472.7557373046875,9.919002532958984,467.4954040527344,491.7032165527344,476.5353698730469,451.20550537109375,-3.8534381330439738,1.3151431757867754e-09
United Kingdom,1939,474.2887573242188,9.90366554260254,473.29771728515624,472.7557373046875,491.7032165527344,476.5353698730469,0.3242731708072988,1.3075980792610833e-09
United Kingdom,1940,500.08306884765625,10.394834518432615,483.07322998046874,474.2887573242188,472.7557373046875,491.7032165527344,5.438524764736252,1.2478207253526231e-09
United Kingdom,1941,499.7960510253906,10.34404754638672,487.7253662109375,500.08306884765625,474.2887573242188,472.7557373046875,-0.057394029141399905,1.1461085079134982e-09
United Kingdom,1942,492.9959106445313,10.161616325378418,487.98390502929686,499.7960510253906,500.08306884765625,474.2887573242188,-1.3605830552098297,1.1119659626326363e-09
United Kingdom,1943,490.2186279296875,10.065381050109863,491.4764831542969,492.9959106445313,499.7960510253906,500.08306884765625,-0.5633480227478671,1.0856607072588227e-09
United Kingdom,1944,489.6703796386719,10.015328407287598,494.5528076171875,490.2186279296875,492.9959106445313,499.7960510253906,-0.11183750673265935,1.1317905975386832e-09
United Kingdom,1945,453.0740661621094,9.231059074401855,485.1510070800781,489.6703796386719,490.2186279296875,492.9959106445313,-7.473662896164345,1.1150597095607483e-09
United Kingdom,1946,464.4119567871094,9.425549507141112,478.0741882324219,453.0740661621094,489.6703796386719,490.2186279296875,2.502436460563895,1.1975763001298928e-09
United Kingdom,1947,485.2318420410156,9.810102462768556,476.52137451171876,464.4119567871094,453.0740661621094,489.6703796386719,4.4830640016123136,1.2713783377148179e-09
United Kingdom,1948,503.5101013183594,10.14035987854004,479.17966918945314,485.2318420410156,464.4119567871094,453.0740661621094,3.76691257532904,1.2754225015222395e-09
United Kingdom,1949,507.551513671875,10.181251525878906,482.7558959960937,503.5101013183594,485.2318420410156,464.4119567871094,0.802647721055405,1.2447917047446939e-09
United Kingdom,1950,499.2275695800781,9.960443496704102,491.9865966796875,507.551513671875,503.5101013183594,485.2318420410156,-1.6400195581286692,1.2351933667971532e-09
United Kingdom,1951,543.7908935546875,10.800898551940918,507.8623840332031,499.2275695800781,507.551513671875,503.5101013183594,8.926454925575023,1.2883619250669856e-09
United Kingdom,1952,527.4127197265625,10.444595336914062,516.2985595703125,543.7908935546875,499.2275695800781,507.551513671875,-3.01185143448488,1.2616406141092974e-09
United Kingdom,1953,539.1005249023438,10.627479553222656,523.4166442871094,527.4127197265625,543.7908935546875,499.2275695800781,2.2160643341785136,1.2392376858365773e-09
United Kingdom,1954,552.0314331054688,10.833014488220217,532.3126281738281,539.1005249023438,527.4127197265625,543.7908935546875,2.398607978626499,1.2156304155785057e-09
United Kingdom,1955,576.1199340820312,11.257454872131348,547.6911010742188,552.0314331054688,539.1005249023438,527.4127197265625,4.363610390997463,1.2202109834277782e-09
United Kingdom,1956,573.7446899414062,11.162248611450195,553.6818603515625,576.1199340820312,552.0314331054688,539.1005249023438,-0.4122829293191632,1.2033205720746988e-09
United Kingdom,1957,570.2488403320312,11.039372444152832,562.2490844726562,573.7446899414062,576.1199340820312,552.0314331054688,-0.6093040459741794,1.179669400730983e-09
United Kingdom,1958,555.993408203125,10.70543098449707,565.6276611328125,570.2488403320312,573.7446899414062,576.1199340820312,-2.4998616604999913,1.1561610630581846e-09
United Kingdom,1959,546.3642578125,10.461444854736328,564.4942260742188,555.993408203125,570.2488403320312,573.7446899414062,-1.731882113808647,1.0998913792509823e-09
United Kingdom,1960,583.9027709960938,11.113797187805176,566.0507934570312,546.3642578125,555.993408203125,570.2488403320312,6.870601919292474,1.0940656274804758e-09
United Kingdom,1961,588.5781860351562,11.129406929016112,569.0174926757812,583.9027709960938,546.3642578125,555.993408203125,0.8007180769302735,1.090087401351e-09
United Kingdom,1962,592.9204711914062,11.129883766174316,573.5518188476562,588.5781860351562,583.9027709960938,546.3642578125,0.7377584251806901,1.087831269299304e-09
United Kingdom,1963,603.3820190429688,11.24601936340332,583.029541015625,592.9204711914062,588.5781860351562,583.9027709960938,1.7644099605029995,1.0485407623502923e-09
United Kingdom,1964,607.865966796875,11.254874229431152,595.3298828125,603.3820190429688,592.9204711914062,588.5781860351562,0.7431357933102234,9.952152134781302e-10
United Kingdom,1965,622.115234375,11.444562911987305,602.9723754882813,607.865966796875,603.3820190429688,592.9204711914062,2.344146301397809,9.86641993390705e-10
United Kingdom,1966,618.0783081054688,11.304309844970703,608.8723999023438,622.115234375,607.865966796875,603.3820190429688,-0.6489032974070996,9.603712816557145e-10
United Kingdom,1967,592.0643310546875,10.769963264465332,608.701171875,618.0783081054688,622.115234375,607.865966796875,-4.208848087634587,9.040042522067413e-10
United Kingdom,1968,606.49560546875,10.979153633117676,609.3238891601562,592.0643310546875,618.0783081054688,622.115234375,2.4374504014377907,8.828613588202842e-10
United Kingdom,1969,628.389892578125,11.331281661987305,613.4286743164063,606.49560546875,592.0643310546875,618.0783081054688,3.6099663232437296,8.869186205425126e-10
United Kingdom,1970,652.584716796875,11.723682403564451,619.5225708007813,628.389892578125,606.49560546875,592.0643310546875,3.8502885715562263,8.911355148135294e-10
United Kingdom,1971,660.3955688476562,11.815909385681152,627.9860229492188,652.584716796875,628.389892578125,606.49560546875,1.1969100485711204,8.804646300563665e-10
